ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
SupportedMgmtMethodDetail,SupportedMgmtMethodDetail,これはアソシエーションクラスであり、サポートされているMGMTMethods集計のセマンティクスを定義します。これにより、異なる管理方法（例えば、CLI対SNMP）を使用して構成対モニタ機能を実行することができる。,Resource Domain,1,Management Method ABE
TL1Method,TL1Method,これは、さまざまなFCAPS機能を実行するためのさまざまな種類のTL1メソッドを定義するための抽象基本クラスです。,Resource Domain,1,Management Method ABE
PerformanceInfo,PerformanceInfo,PerformanceInfoはすべてのパフォーマンス監視クラスの基本クラスです。リソースのパフォーマンスは、さまざまなパフォーマンス統計や、さまざまなパフォーマンス統計、およびPhysicalResource、LogicalResource、CompinationResource、およびネットワークエンティティの動作特性の収集、相関、統合、および検証の行為です。サービスパフォーマンスは似ていますが、CustomerFaceServicesとResourceFacingServicesに適用される点が似ています。これら両方の事業体には、計画された目標に対してネットワーク性能評価を実施するための特定のサブクラスも含まれ、誤り率や原因分析とリソースの劣化など、トレンド分析のさまざまな側面を実行します。さまざまな種類のパフォーマンスインジケータは、説明されているBymgMtInfo集計を使用して特定のリソースまたはサービスに関連付けられています。このクラスのパフォーマンス情報サブクラスは、このクラスの詳細特性と動作を定義します。パフォーマンスモニタは、このクラスManagementInfoの親とManagementMethodentityクラスとの関連付けを、ManagementMethodEntityクラスと、ManagementMethodentityクラスとManagementMethodentityクラスとMGMTINFOOBTAINATEDBY集計を介して報告されます。,Resource Domain,1,Performance Info ABE
ResourceStateInfo,ResourceStateInfo,ResourceStateInfoは、特定のリソースの状態を説明するさまざまな種類の管理情報を表すための抽象基本クラスです。このクラスのサブクラスには、障害、停止、アラーム、このリソースの使用方法、および現在の動作状態を表すクラスが含まれています。,Resource Domain,1,Resource State ABE
ResourceStatisticalInfo,ResourceStatisticalInfo,ResourcestAtisticalInfoは、特定のリソースまたはリソースのセット（または特定のサービスまたはサービスセット）の状態を記述するさまざまな種類の統計情報を表すための抽象基本クラスです。このクラスのサブクラスは、次のようなドメイン固有の情報を表します。,Resource Domain,1,Resource Statistical ABE
AuditingEntity,AuditingEntity,,Resource Domain,1,Security ABE
AuthenticationEntity,AuthenticationEntity,,Resource Domain,1,Security ABE
AuthorizationEntity,AuthorizationEntity,,Resource Domain,1,Security ABE
SecurityInfo,SecurityInfo,SecurityInfoはすべてのセキュリティクラスの基本クラスです。さまざまな種類のセキュリティ設定とセマンティクスは、説明されているBymgmtInfo集計を使用して特定のリソースまたはサービスに関連付けられています。このクラスのサブクラスは、このクラスの詳細な特性と動作を定義します。セキュリティサブクラスの例には、AuthomationEntity、承認エンティティ、および監査エンティティが含まれます。このクラスManagementInfoとManagementMethodEntityクラスとの関連付けを取得し、ManagementMethodEntityクラスとの関連付け、ManagementMethodentityクラスとManagementMethodentityクラスとMGMTINFOOBTAINATEDBYアグリゲーションを使用して、セキュリティ設定が実装され報告されます。,Resource Domain,1,Security ABE
ServiceStateInfo,ServiceStateInfo,ServiceStateInfoは、特定のサービスの状態を説明するさまざまな種類の管理情報を表すための抽象基本クラスです。これはCustomerFacingServiceまたはResourceFacingServiceです。このクラスのサブクラスには、障害、停止、アラーム、このリソースの使用方法、および現在の動作状態を表すクラスが含まれています。,Resource Domain,1,Service State ABE
ServiceStatisticalInfo,ServiceStatisticalInfo,,Resource Domain,1,Service Statistical Info ABE
