ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
VirtualMemory.maximumMemory,maximumMemory,"This defines the maximum amount of memoy, that can be supported.",,0,VirtualMemory
VirtualMemory.minimumMemory,minimumMemory,This defines the minimum amount of memory that can be supported.,,0,VirtualMemory
ManagementInfo.mgmtInfoValidFor,mgmtInfoValidFor,"This attribute defines the time period that this management information is valid for. A TimePeriod is a complex datatype, that has a starting time and an ending time.",,0,ManagementInfo
ManagementInfo.retrievalMethodCurrent,retrievalMethodCurrent,"This is an enumerated integer that defines the particular type of method that is currently being used to retrieve the management information. Values include: 0: Unknown 1: None 2: CLI 3: SNMP 4: TL1 5: CMIP 6: RMON 7: Proprietary None could mean that this ManagedEntity performs a set function and is not configurable, as well as mean that this ManagedEntity is not configurable except by the factory.",,0,ManagementInfo
ManagementInfo.retrievalMethodsSupported,retrievalMethodsSupported,"This is an array of integers that define the different means of retrieving management methods that are supported by this object. Values include: 0: Unknown 1: None 2: CLI 3: SNMP 4: TL1 5: CMIP 6: RMON 7: Proprietary None could mean that this ManagedEntity performs a set function and is not configurable, as well as mean that this ManagedEntity is not configurable except by the factory.",,0,ManagementInfo
SupportedMgmtMethodDetail.preferredConfigMethod,preferredConfigMethod,"This is an enumerated integer that defines the name of a class that identifies the name of the preferred ManagementMethod for performing configuration operations on the associated ManagedEntity. Values include: 0: Unknown 1: None 2: CLI 3: SNMP 4: TL1 5: CMIP 6: Proprietary None could mean that this ManagedEntity performs a set function and is not configurable, as well as mean that this ManagedEntity is not configurable except by the factory.",,0,SupportedMgmtMethodDetail
SupportedMgmtMethodDetail.preferredMonitorMethod,preferredMonitorMethod,This is an enumerated integer that defines the name of a class that identifies the name of the preferred ManagementMethod for performing monitoring operations on the associated ManagedEntity. Values include: 0: Unknown 1: None 2: CLI 3: SNMP 4: RMON 5: CMIP 6: TL1 7: Proprietary None could mean that this ManagedEntity is not able to be monitored.,,0,SupportedMgmtMethodDetail
SupportedMgmtMethodDetail.supportedMgmtMethods,supportedMgmtMethods,This is an array of strings. Each string contains the name of a class that identifies the name of a supported ManagementMethod for this class.,,0,SupportedMgmtMethodDetail
Protocol.currentPortNumber,currentPortNumber,This is a non-negative integer that defines the port number used by this protocol.,,0,Protocol
Protocol.isEphemeral,isEphemeral,"This is a Boolean attribute. If its value is TRUE, then this protocol can use ephemeral port numbers. If its value is FALSE, then this protocol will only use well-defined port numbers.",,0,Protocol
Protocol.portRangeEnd,portRangeEnd,This non-negative integer defines the upper range of allowable port numbers to use.,,0,Protocol
Protocol.portRangeStart,portRangeStart,This non-negative integer defines the lower range of allowable port numbers to use.,,0,Protocol
Protocol.protocolDirection,protocolDirection,This is an enumerated integer that defines the direction of this protocol. Values are: 0: input 1: output 2: bi-directional,,0,Protocol
RSVP.isRSVPEnabled,isRSVPEnabled,"This is a Boolean attribute that, if TRUE, signifies that this RSVPService instance is enabled.",,0,RSVP
ResourceNumber.dialedNumber,dialedNumber,"This attribute called dialedNumber exist to specify the number, for any of those types: mobile like MDN, fixed, and IP type of numbers.",,0,ResourceNumber
TransmissionDescriptor.additionalObjectInfoList,additionalObjectInfoList,This attribute contains additional parameters which can be set and/or retrieved on an object having this Transmission Descriptor (TMD) assigned as (egress or ingress) TMD.,,0,TransmissionDescriptor
TransmissionDescriptor.externalRepresentationReference,externalRepresentationReference,This attribute provides a means to store at the target OS a reference to the external representation of the Transmission Descriptor.,,0,TransmissionDescriptor
TransmissionDescriptor.transmissionParameterList,transmissionParameterList,This attribute contains the layered Transmission Parameters associated with the different layers that are encapsulated within the Transmission Descriptor. Refer to attached supporting document SD1-16 LayeredParameters for details of the currently defined Transmission Parameters...\..\Framework\SD\SD1-16 LayeredParameters.pdf,,0,TransmissionDescriptor
PhysicalResource.manufactureDate,manufactureDate,"This is a string attribute that defines the date of manufacture of this item in the fixed format ""dd/mm/yyyy"". This is an optional attribute.",,0,PhysicalResource
PhysicalResource.otherIdentifier,otherIdentifier,"This is a string that is used to contain other important identifying data, such as a bar code, of the hardware item. This is an optional attribute.",,0,PhysicalResource
PhysicalResource.powerState,powerState,"This is an enumerated integer that defines the current power status of the hardware item. Values include: 0: Unknown 1: Not Applicable 2: No Power Applied 3: Full Power Applied 4: Power Save - Normal 5: Power Save - Degraded 6: Power Save - Standby 7: Power Save - Critical 8: Power Save - Low Power Mode 9: Power Save - Unknown 10: Power Cycle 11: Power Warning 12: Power Off Value 1 means that the hardware item doesn't require the direct application of power (e.g., a but or bolt). If the value for this item is 3, then the PowerCapability class will describe the particular power requirements of this item through the HasPower association. This is an optional attribute.",,0,PhysicalResource
PhysicalResource.serialNumber,serialNumber,This is a string that represents a manufacturer-allocated number used to identify different instances of the same hardware item. The ModelNumber and PartNumber attributes are used to identify different types of hardware items.,,0,PhysicalResource
PhysicalResource.versionNumber,versionNumber,This is a string that identifies the version of this object. This is an optional attribute.,,0,PhysicalResource
PhysicalLink.currentLength,currentLength,"This is a string attribute that defines the current length of the PhysicalLink in feet. For some connections, such as wireless connections, this property may not be applicable and should be assigned the special value of NULL. This is an optional attribute.",,0,PhysicalLink
PhysicalLink.isWireless,isWireless,"This is a Boolean attribute that defines whether this link is a wireless connection or not. TRUE means that this is a wireless connection, and FALSE means that the connection uses one or more cables and connectors to communicate. This is a REQUIRED attribute.",,0,PhysicalLink
PhysicalLink.maximumLength,maximumLength,"This is a string attribute that defines the maximum allowable length of the PhysicalLink in feet. For some connections, such as wireless connections, this property may not be applicable and should be assigned the special value of NULL. This is an optional attribute.",,0,PhysicalLink
PhysicalLink.mediaType,mediaType,"This is an enumerated integer, and is used to define the particular type of media that is used to carry communication. Values include: 0: Unknown 1: Wireless 2: Cat1 3: Cat2 4: Cat3 5: Cat4 6: Cat5 7: 50-ohm Coaxial 8: 75-ohm Coaxial 9: 100-ohm Coaxial 10: Fiber-optic 11: UTP 12: STP 13: Ribbon Cable 14: Twinaxial 15: Optical 9um 16: Optical 50um 17: Optical 62.5um This is a REQUIRED attribute.",,0,PhysicalLink
PhysicalContainer.hotSwappable,hotSwappable,"This is a Boolean attribute that defines whether it is possible to replace this object instance with a physically different, but equivalent, object instance while the containing Equipment has power applied to it. TRUE means that it is HotSwappable, and FALSE means that it is not. All HotSwappable PhysicalComponents are inherently Removable and Replaceable. This is a required attribute.",,0,PhysicalContainer
PhysicalContainer.removable,removable,"This is a Boolean that defines whether it is possible to insert and remove this object instance from the Equipment in which it is installed, without impairing the function or packaging of the Equipment. TRUE means that it is removable, and FALSE means that it is not. A Package can still be Removable if power must be 'off' in order to perform the removal. If power can be 'on' and this object instance can still be removed, then this object instance is both Removable and HotSwappable. This is a required attribute.",,0,PhysicalContainer
